Loci	Mean_rho	Median	L95	U95
19150	0.49023	0.35526	0.00087	1.68506
19151	0.49014	0.35526	0.00087	1.68506
19152	0.49015	0.35526	0.00087	1.68506
19153	0.4902	0.35526	0.00132	1.68506
19154	0.48649	0.35507	0.00136	1.68411
19155	0.48458	0.3424	0.00061	1.68411
19156	0	0	0	0
19157	0.47682	0.33529	0.00052	1.56726
19158	0.47459	0.32942	0.00172	1.56726
19159	0	0	0	0
19160	0.47267	0.32829	0.00172	1.56726
19161	0	0	0	0
19162	0	0	0	0
19163	0.47278	0.33719	0.00172	1.56726
19164	0.47506	0.3424	0.00172	1.56726
19165	0.47455	0.3424	8e-04	1.56726
19166	0.46977	0.34158	8e-04	1.55409
19167	0.47068	0.3424	0.00187	1.53651
19168	0.47367	0.34158	0.00187	1.55409
19169	0.47167	0.34158	0.00129	1.55409
19170	0.47299	0.3424	0.00124	1.55409
19171	0.47301	0.3424	0.00124	1.55409
19172	0.47313	0.3424	0.00208	1.55409
19173	0.48792	0.37273	0.00174	1.61176
19174	0.49501	0.38916	0.00157	1.64034
19175	0.50039	0.39279	0.00108	1.64034
19176	0.50249	0.3965	0.00108	1.64034
19177	0.50251	0.3965	0.00108	1.64034
19178	0.5025	0.3965	0.00108	1.64034
19179	0.50738	0.402	0.00228	1.64034
19180	0.50951	0.4039	0.00215	1.64034
19181	0.50943	0.4039	0.00127	1.64034
19182	0.52018	0.40625	0.00127	1.64034
19183	0.51973	0.40625	0.00109	1.64034
19184	0.5221	0.40625	0.00246	1.68411
19185	0.52551	0.4066	0.00331	1.68411
19186	0.5339	0.42074	0.00069	1.68506
19187	0.5452	0.44484	0.00069	1.68506
19188	0.55377	0.45369	0.00069	1.68506
19189	0.5558	0.45369	0.00204	1.68506
19190	0.55577	0.45369	0.00114	1.68506
19191	0.56895	0.46449	0.00139	1.68506
19192	0	0	0	0
19193	0.56965	0.46449	0.00184	1.68506
19194	0.56961	0.46449	0.00184	1.68506
19195	0.57431	0.4645	0.00184	1.68948
19196	0.57945	0.46538	0.00309	1.69124
19197	0.59762	0.49944	0.00678	1.76879
19198	0.59739	0.49944	0.00678	1.76879
19199	0.59317	0.49763	0.00285	1.74532
19200	0.59864	0.50719	0.00126	1.76879
19201	0.61983	0.52266	0.00097	1.8125
19202	0.62023	0.52266	0.00097	1.8125
19203	0.61838	0.52457	0.00137	1.8018
19204	0.61588	0.52457	0.0013	1.76879
19205	0.61622	0.52457	0.00103	1.76879
19206	0.61622	0.52457	0.00103	1.76879
19207	0.61544	0.52266	0.00048	1.76879
19208	0.61531	0.52184	0.00164	1.76879
19209	0.61537	0.52184	0.00164	1.76879
19210	0.61524	0.51356	0.00179	1.76879
19211	0.60154	0.50621	0.00236	1.74532
19212	0.59956	0.49763	0.00236	1.74532
19213	0.60271	0.49944	0.00236	1.76879
19214	0.60388	0.49944	0.00301	1.76879
19215	0.60345	0.49944	0.00139	1.76879
19216	0.59646	0.46538	0.00218	1.76879
19217	0.60019	0.49468	0.00218	1.8018
19218	0.60041	0.49468	0.00265	1.8018
19219	0.6019	0.49944	0.00265	1.8018
19220	0.59954	0.49944	0.00265	1.76879
19221	0.60156	0.49944	0.00164	1.76879
19222	0.60156	0.49944	0.00164	1.76879
19223	0.60121	0.49944	0.00101	1.76879
19224	0.60118	0.49944	0.00173	1.76879
19225	0.60108	0.49944	0.00139	1.76879
19226	0.60344	0.49948	0.00107	1.76879
19227	0.60666	0.49948	0.00107	1.76879
19228	0.60537	0.50621	0.00205	1.74532
19229	0.60189	0.50621	0.00088	1.69124
19230	0.59919	0.49944	0.00088	1.69124
19231	0.59942	0.49944	0.00143	1.69124
19232	0.59947	0.49944	0.00243	1.69124
19233	0.59479	0.49468	0.00243	1.69124
19234	0.59219	0.49468	0.00441	1.68948
19235	0	0	0	0
19236	0.59235	0.49944	0.00441	1.68506
19237	0	0	0	0
19238	0	0	0	0
19239	0	0	0	0
19240	0	0	0	0
19241	0.58824	0.49948	0.00238	1.65596
19242	0.5883	0.50621	0.00238	1.65596
19243	0	0	0	0
19244	0.58836	0.50621	0.00224	1.65596
19245	0	0	0	0
19246	0	0	0	0
19247	0.58879	0.50621	0.00546	1.65596
19248	0	0	0	0
19249	0	0	0	0
19250	0	0	0	0
19251	0.58539	0.49948	0.00473	1.65596
19252	0.59135	0.50719	0.00098	1.68411
19253	0.58549	0.49948	0.0015	1.68411
19254	0.58538	0.49948	0.00102	1.68411
19255	0.58812	0.49948	0.00102	1.68411
19256	0.58551	0.49944	0.00088	1.68411
19257	0.59426	0.50719	0.00064	1.68411
19258	0.59409	0.50719	0.00044	1.68411
19259	0.59652	0.51068	0.00044	1.68411
19260	0.61541	0.52751	0.00044	1.70613
19261	0.61799	0.53053	0.00139	1.70613
19262	0.63014	0.54203	0.00155	1.70613
19263	0.63016	0.54203	0.00179	1.70613
19264	0.63253	0.54618	0.00088	1.70613
19265	0.63464	0.54618	0.00116	1.75965
19266	0.63464	0.54618	0.00116	1.75965
19267	0.63464	0.54618	0.00128	1.75965
19268	0.63653	0.5484	0.00139	1.75965
19269	0.72089	0.5696	0.00291	1.8018
19270	0.72564	0.58637	0.00291	1.8125
19271	0.7365	0.5965	5e-04	1.81252
19272	0.74915	0.62453	0.00114	1.86955
19273	0.74947	0.62453	0.00133	1.86955
19274	0.75852	0.62687	0.00122	1.93284
19275	0.76483	0.62859	0.00122	1.97794
19276	0.77155	0.63976	0.00138	1.97794
19277	0.77146	0.63976	0.00138	1.97794
19278	0.79099	0.66314	0.00138	2.20221
19279	0.83181	0.66551	0.00309	2.2441
19280	0.84314	0.66657	0.00114	2.2564
19281	0.84402	0.66657	0.00114	2.2564
19282	0.84413	0.66657	0.00207	2.2564
19283	0.84554	0.67924	0.00147	2.2564
19284	0.85518	0.68487	0.00147	2.28872
19285	0.88504	0.6924	0.00151	3.00521
19286	0.89028	0.6924	0.00151	3.00521
19287	0.89875	0.70365	0.00151	3.00521
19288	0.89874	0.70365	0.00139	3.00521
19289	0.90771	0.72015	0.00095	3.00521
19290	0.97859	0.80653	0.0017	3.76755
19291	1.00419	0.82271	0.0017	3.84646
19292	1.07398	0.83586	0.0017	4.06775
19293	1.14385	0.91071	0.0017	4.06775
19294	1.17958	0.96319	0.0017	4.19869
19295	1.18173	0.96946	0.00104	4.19869
19296	0	0	0	0
19297	1.19327	1.01258	0.00145	4.19869
19298	1.20825	1.03937	0.0017	4.19869
19299	0	0	0	0
19300	1.21858	1.03937	0.00078	4.23614
19301	0	0	0	0
19302	0	0	0	0
19303	1.2397	1.0441	0.00078	4.23614
19304	1.26757	1.04855	0.00069	4.33736
19305	1.26765	1.04855	0.00128	4.33736
19306	1.26272	1.04855	0.00128	4.33736
19307	1.26095	1.04791	0.00128	4.33736
19308	1.26182	1.04556	0.00128	4.33736
19309	1.24279	1.03937	0.00128	4.33736
19310	1.23603	1.03608	0.00164	4.33736
19311	1.23397	1.03526	0.00308	4.33736
19312	1.23468	1.03526	0.00308	4.33736
19313	1.23797	1.03526	0.01025	4.33736
19314	1.23689	1.03608	0.00074	4.33736
19315	1.23688	1.03608	0.00051	4.33736
19316	1.23724	1.03608	0.00073	4.33736
19317	1.23761	1.03608	0.00479	4.33736
19318	1.2376	1.03608	0.00479	4.33736
19319	1.2364	1.03526	0.00479	4.33736
19320	1.22897	1.02392	0.00207	4.33736
19321	1.21983	1.01258	0.00254	4.33736
19322	1.21976	1.01258	0.00077	4.33736
19323	1.21978	1.01258	0.00139	4.33736
19324	1.22289	1.01581	0.00139	4.33736
19325	1.21914	1.01258	0.00189	4.33736
19326	1.21757	1.01258	0.00102	4.33736
19327	1.21761	1.01258	0.00176	4.33736
19328	1.21691	1.01258	0.00176	4.33736
19329	1.21473	1.01258	0.00139	4.33736
19330	1.21594	1.02185	0.00246	4.33736
19331	1.21146	1.01258	0.00246	4.33736
19332	1.19363	0.96946	0.00237	4.33736
19333	1.1849	0.96319	0.00139	4.33736
19334	1.18688	0.96946	0.00139	4.33736
19335	1.18683	0.96946	0.00031	4.33736
19336	1.18703	0.96946	0.00163	4.33736
19337	1.18697	0.96946	0.00141	4.33736
19338	1.19054	0.97462	0.00293	4.33736
19339	1.19078	0.97462	0.00475	4.33736
19340	1.19077	0.97462	0.00476	4.33736
19341	1.18995	0.97462	0.00116	4.33736
19342	1.1903	0.97462	0.00341	4.33736
19343	1.19026	0.97462	0.0028	4.33736
19344	1.19048	0.97462	0.0028	4.33736
19345	1.19056	0.97462	0.00375	4.33736
19346	1.19019	0.97462	0.00091	4.33736
19347	1.19049	0.97462	0.00043	4.33736
19348	1.18977	0.96946	0.00129	4.33736
19349	1.18846	0.96319	0.00129	4.33736
19350	0	0	0	0
19351	1.1878	0.96319	0.00129	4.33736
19352	1.18847	0.96946	0.00166	4.33736
19353	1.178	0.96135	0.00573	4.33736
19354	1.17799	0.96135	0.00545	4.33736
19355	1.17638	0.96135	0.00315	4.33736
19356	1.17602	0.96135	0.00315	4.33736
19357	1.17338	0.95478	0.00105	4.33736
19358	1.17345	0.95478	0.00185	4.33736
19359	1.1198	0.91384	0.00185	4.23614
19360	1.09391	0.91071	0.00185	4.19869
19361	1.0713	0.89485	0.00185	4.09994
19362	1.06847	0.89485	0.00185	4.09994
19363	1.05472	0.89156	0.00139	4.09994
19364	1.04429	0.88257	0.0044	4.09994
19365	1.04783	0.88257	0.00462	4.09994
19366	1.03737	0.87786	0.00139	4.09994
19367	1.02148	0.84914	0.00145	3.68695
19368	1.0108	0.83586	0.00145	3.68695
19369	0.99616	0.832	0.00145	3.68695
19370	0.99616	0.832	0.00145	3.68695
19371	0.99616	0.832	0.00145	3.68695
19372	0.99879	0.832	0.00145	3.68695
19373	0.99202	0.832	0.0013	3.68695
19374	0.99241	0.832	0.00068	3.68695
19375	0.99678	0.83382	0.00092	3.68695
19376	0.99678	0.83382	0.00092	3.68695
19377	0.99676	0.83382	0.00083	3.68695
19378	0.99224	0.8301	0.00122	3.68695
19379	0.984	0.82992	0.00122	3.68695
19380	0.984	0.82992	0.00122	3.68695
19381	0.98147	0.82967	0.00126	3.68695
19382	0.97879	0.82967	0.00126	3.68695
19383	0.97899	0.82967	0.0013	3.68695
19384	0.97624	0.82945	0.00165	3.68695
19385	0.97483	0.82945	0.00129	3.68695
19386	0.97486	0.82945	0.00165	3.68695
19387	0.97489	0.82945	0.00192	3.68695
19388	0.97491	0.82945	0.00139	3.68695
19389	0.97074	0.82358	0.00146	3.68695
19390	0.9713	0.82358	0.00146	3.68695
19391	0.96749	0.82358	0.00221	3.68695
19392	0.95734	0.81746	0.00221	3.68695
19393	0.93483	0.80443	0.00196	3.51308
19394	0.9359	0.80443	0.00196	3.51308
19395	0.93253	0.80443	0.00267	3.51308
19396	0.9311	0.78832	0.00045	3.51308
19397	0.92187	0.78243	0.00137	3.51308
19398	0.92056	0.78034	0.00228	3.51308
19399	0.92305	0.78243	0.0023	3.51308
19400	0.92948	0.78249	0.0023	3.51308
19401	0.91986	0.78249	0.0028	3.51308
19402	0.91969	0.78249	0.00216	3.51308
19403	0.92137	0.78361	0.0015	3.51308
19404	0.92124	0.78361	0.00139	3.51308
19405	0.92111	0.78361	0.00097	3.51308
19406	0.91689	0.78243	0.00097	3.51308
19407	0.91539	0.78034	0.00309	3.51308
19408	0.91422	0.76874	0.00104	3.51308
19409	0.91662	0.74167	0.00124	3.51308
19410	0.91091	0.73248	0.00192	3.51308
19411	0.90511	0.70355	0.00192	3.51308
19412	0.90153	0.70355	0.00192	3.51308
19413	0.88668	0.68327	0.00174	3.51308
19414	0.88667	0.68327	0.00199	3.51308
19415	0.89191	0.68956	0.00136	3.51308
19416	0.88446	0.68956	0.00199	3.51308
19417	0.88235	0.68956	0.00142	3.51308
19418	0.87852	0.68327	0.00142	3.51308
19419	0.87665	0.68327	0.00142	3.51308
19420	0.87692	0.68327	0.00199	3.51308
19421	0.87565	0.67924	0.00199	3.51308
19422	0.87693	0.68327	0.00054	3.51308
19423	0.86872	0.65476	0.00054	3.51308
19424	0.8648	0.65308	0.00085	3.51308
19425	0.86363	0.64746	0.00085	3.51308
19426	0.86363	0.64746	0.00085	3.51308
19427	0.86364	0.64746	0.00085	3.51308
19428	0.86368	0.64746	0.00115	3.51308
19429	0.864	0.64746	0.00236	3.51308
19430	0.86387	0.64746	0.001	3.51308
19431	0.86386	0.64746	0.00094	3.51308
19432	0.86507	0.64746	0.0044	3.51308
19433	0.85257	0.64049	0.00092	3.51308
19434	0.84735	0.64026	0.00108	3.51308
19435	0.84747	0.64026	0.00186	3.51308
19436	0.82332	0.6266	0.00186	2.97921
19437	0.82167	0.6266	0.00186	2.97921
19438	0.82196	0.6266	0.0015	2.97921
19439	0.79449	0.60882	0.00137	2.96856
19440	0.79449	0.60882	0.00137	2.96856
19441	0.78358	0.57023	0.00137	2.47635
19442	0.78355	0.57023	0.00197	2.47635
19443	0.78355	0.57023	0.00197	2.47635
19444	0.78248	0.57023	0.00126	2.47635
19445	0.77579	0.56769	0.00216	2.47635
19446	0.74921	0.55012	0.00283	2.2564
19447	0.69209	0.51643	0.00216	2.12209
19448	0.67663	0.51643	0.00105	2.0888
19449	0.67517	0.51643	0.00105	2.0888
19450	0.67452	0.51643	0.00139	2.0888
19451	0.6748	0.51643	0.00276	2.0888
19452	0.67458	0.51643	0.0016	2.0888
19453	0.67462	0.51643	0.0016	2.0888
19454	0.67481	0.51643	0.00231	2.0888
19455	0.67477	0.51643	0.00351	2.0888
19456	0	0	0	0
19457	0	0	0	0
19458	0.66865	0.51643	0.00351	2.0888
19459	0	0	0	0
19460	0.66286	0.51628	0.00351	2.0888
19461	0.65976	0.51628	0.00213	2.0888
19462	0	0	0	0
19463	0	0	0	0
19464	0.65724	0.51628	0.00233	2.0888
19465	0	0	0	0
19466	0.65135	0.5116	0.00231	2.0888
19467	0.64562	0.51229	0.00136	2.06787
19468	0.62799	0.49791	0.00098	1.87296
19469	0.61007	0.46781	0.00098	1.86955
19470	0.60275	0.46055	0.00098	1.87296
19471	0.59824	0.45845	0.00101	1.86955
19472	0.59961	0.45845	0.0031	1.86955
19473	0.59708	0.45298	0.0031	1.86955
19474	0	0	0	0
19475	0.59564	0.44364	0.0031	1.86955
19476	0.36835	0.19661	0.00207	1.36441
19477	0.22679	0.0635	0.00207	1.08496
19478	0.16994	0.04371	0.0017	1.05639
19479	0.1306	0.0361	0.00168	0.78832
19480	0.1104	0.03426	0.00157	0.67924
19481	0.09304	0.03327	0.00168	0.50269
19482	0.07981	0.03149	0.00168	0.39217
19483	0	0	0	0
19484	0.06595	0.03081	0.00191	0.29304
19485	0	0	0	0
19486	0.06003	0.03028	0.00179	0.25999
19487	0	0	0	0
19488	0.05862	0.03007	0.00179	0.25511
19489	0	0	0	0
19490	0.05862	0.03007	0.00139	0.25511
19491	0.05841	0.03007	0.00139	0.25511
19492	0.05839	0.03007	0.00139	0.25511
19493	0.05846	0.03007	0.00208	0.25511
19494	0	0	0	0
19495	0.05839	0.03007	0.00139	0.25511
19496	0.05839	0.03007	0.00139	0.25511
19497	0	0	0	0
19498	0	0	0	0
19499	0	0	0	0
19500	0.05852	0.03007	0.00288	0.25511
19501	0.05847	0.03007	0.00288	0.25511
19502	0	0	0	0
19503	0	0	0	0
19504	0	0	0	0
19505	0	0	0	0
19506	0.05846	0.03007	0.00256	0.25511
19507	0.05826	0.03007	0.00126	0.25511
19508	0.05811	0.03007	0.00182	0.25511
19509	0.05743	0.03007	0.00172	0.25151
19510	0.05747	0.03007	0.00172	0.25151
19511	0.05842	0.0307	0.00175	0.25511
19512	0.05838	0.0307	0.00175	0.25511
19513	0.05838	0.0307	0.00175	0.25511
19514	0.05968	0.0307	0.00175	0.25603
19515	0.0593	0.03028	0.00175	0.25603
19516	0.05956	0.03028	0.00185	0.25603
19517	0.05942	0.03007	0.00185	0.25603
19518	0.0594	0.03007	0.0015	0.25603
19519	0.05949	0.03007	0.00139	0.25603
19520	0.05952	0.03007	0.00156	0.25603
19521	0.05993	0.03007	0.0021	0.25603
19522	0.05996	0.03007	0.0021	0.25603
19523	0.06	0.03007	0.0021	0.25603
19524	0.06067	0.0298	0.0021	0.25999
19525	0.06066	0.0298	0.0021	0.25999
19526	0.06763	0.0298	0.00221	0.25999
19527	0.05865	0.0298	0.00158	0.24987
19528	0.05847	0.0298	0.00215	0.24987
19529	0.05855	0.02942	0.00219	0.24987
19530	0.05952	0.02942	0.00215	0.25603
19531	0.05962	0.02942	0.00201	0.25603
19532	0.05983	0.02942	0.00335	0.25603
19533	0.0583	0.02942	0.00325	0.23315
19534	0.0583	0.02942	0.00325	0.23315
19535	0.05782	0.02942	0.00139	0.23315
19536	0.05781	0.02942	0.00122	0.23315
19537	0.05786	0.02942	0.0017	0.23315
19538	0.05784	0.02942	0.0017	0.23315
19539	0.05665	0.02926	0.0017	0.22754
19540	0.05465	0.02665	0.0017	0.22697
19541	0.05465	0.02665	0.0017	0.22697
19542	0.05464	0.02665	0.0017	0.22697
19543	0.05462	0.02665	0.00132	0.22697
19544	0.05462	0.02665	0.00143	0.22697
19545	0.05493	0.02665	0.00143	0.22697
19546	0.05506	0.02665	0.00205	0.22697
19547	0.05434	0.02665	0.00208	0.221
19548	0.05417	0.02665	0.00208	0.2176
19549	0.05415	0.02665	0.00208	0.2176
19550	0.0544	0.02665	0.00097	0.221
19551	0.0543	0.02665	0.00055	0.221
19552	0.05426	0.02665	0.00083	0.221
19553	0.05451	0.02665	0.00157	0.221
19554	0.05292	0.02629	0.00139	0.2176
19555	0.05352	0.02665	0.00145	0.2176
19556	0.05357	0.02665	0.00145	0.2176
19557	0.05286	0.02665	0.00145	0.21589
19558	0.05282	0.02665	0.00092	0.21589
19559	0.05284	0.02665	0.00092	0.21589
19560	0.05287	0.02665	0.00141	0.21589
19561	0.05297	0.02665	0.00225	0.21589
19562	0.053	0.02665	0.00201	0.21589
19563	0.05289	0.02665	0.00139	0.21589
19564	0.05293	0.02665	0.00138	0.21589
19565	0.05275	0.02665	0.00042	0.21589
19566	0.05281	0.02665	0.00139	0.21589
19567	0.05272	0.02665	0.00055	0.21589
19568	0.05275	0.02665	0.00139	0.21589
19569	0.05295	0.02665	0.00201	0.21589
19570	0.05271	0.02665	8e-04	0.21589
19571	0.05291	0.02665	0.00208	0.21589
19572	0.05276	0.02665	0.00139	0.21589
19573	0.05258	0.02629	0.00081	0.21589
19574	0.05259	0.02629	0.00081	0.21589
19575	0.05259	0.02629	0.00081	0.21589
19576	0.05259	0.02629	0.00081	0.21589
19577	0.05288	0.02629	0.00139	0.21589
19578	0.05333	0.02629	0.00313	0.21589
19579	0.05185	0.02629	0.00042	0.2156
19580	0.05178	0.02629	0.00042	0.2156
19581	0.05182	0.02629	5e-05	0.2156
19582	0.05189	0.02629	0.00076	0.2156
19583	0.0519	0.02629	0.00128	0.2156
19584	0.0513	0.02629	0.00121	0.2156
19585	0.05103	0.02629	0.00121	0.2156
19586	0.05103	0.02629	0.00121	0.2156
19587	0.05057	0.02629	0.00094	0.2156
19588	0.05098	0.02629	0.00256	0.2156
19589	0.05168	0.02629	0.00076	0.2156
19590	0.05155	0.02629	0.002	0.2156
19591	0.05104	0.02629	0.00218	0.2156
19592	0.05103	0.02629	0.00218	0.2156
19593	0.0504	0.02625	0.00117	0.21546
19594	0.05046	0.02625	0.0021	0.21546
19595	0.05042	0.02625	0.0021	0.21546
19596	0.05036	0.02629	0.00108	0.21546
19597	0.05036	0.02629	0.00108	0.21546
19598	0.05043	0.02629	0.00139	0.21546
19599	0.05086	0.02629	0.00341	0.21546
19600	0.05024	0.02629	0.00244	0.21546
19601	0.04944	0.02629	0.00139	0.21089
19602	0.04922	0.02629	0.00047	0.21089
19603	0.04947	0.02629	0.00093	0.21089
19604	0.05113	0.02629	0.00341	0.21089
19605	0.04985	0.02629	0.00139	0.21089
19606	0.04988	0.02629	0.00139	0.21089
19607	0.05013	0.02629	0.00275	0.21089
19608	0.0499	0.02629	0.00247	0.21089
19609	0.04967	0.02629	0.00228	0.21089
19610	0.04993	0.02629	0.00313	0.21089
19611	0.04958	0.02629	0.0013	0.21089
19612	0.04958	0.02629	0.00131	0.21089
19613	0.04961	0.02629	0.00164	0.21089
19614	0.04959	0.02629	0.00139	0.21089
19615	0.04961	0.02629	0.00164	0.21089
19616	0.04958	0.02629	0.00164	0.21089
19617	0	0	0	0
19618	0	0	0	0
19619	0	0	0	0
19620	0	0	0	0
19621	0	0	0	0
19622	0	0	0	0
19623	0	0	0	0
19624	0	0	0	0
19625	0	0	0	0
19626	0	0	0	0
19627	0.05008	0.02629	0.0029	0.21089
19628	0	0	0	0
19629	0.04943	0.02629	0.0027	0.20984
19630	0.04933	0.02629	0.00139	0.20984
19631	0.04907	0.02629	0.00045	0.20984
19632	0.04907	0.02629	0.00045	0.20984
19633	0.04907	0.02629	0.00045	0.20984
19634	0.04907	0.02629	0.00045	0.20984
19635	0.04905	0.02629	0.00042	0.20984
19636	0.04881	0.02629	0.00092	0.20984
19637	0.04879	0.02625	0.00138	0.20984
19638	0.04867	0.02625	0.00139	0.20984
19639	0.04827	0.02625	0.00144	0.20964
19640	0.04827	0.02625	0.00144	0.20964
19641	0.04819	0.02625	0.00144	0.20964
19642	0.04819	0.02625	0.00144	0.20964
19643	0.04853	0.02625	0.00132	0.20964
19644	0.04853	0.02625	0.00132	0.20964
19645	0.04865	0.02625	0.00186	0.20964
19646	0.04856	0.02625	0.00103	0.20964
19647	0.04983	0.02625	0.00139	0.20984
19648	0.0495	0.02625	0.0014	0.20984
19649	0.0495	0.02625	0.0014	0.20984
19650	0.04819	0.02625	0.0011	0.20964
19651	0.04822	0.02625	0.00131	0.20964
19652	0.04836	0.02625	0.00191	0.20964
19653	0	0	0	0
19654	0.04886	0.02625	0.0014	0.20964
19655	0	0	0	0
19656	0.04863	0.02625	0.00139	0.20964
19657	0.06756	0.02926	0.00028	0.21589
19658	0.11801	0.03233	0.00028	1.38707
19659	0.17948	0.03379	0.00028	2.12337
19660	0.19508	0.03501	0.00028	2.12337
19661	0.21237	0.03501	0.00028	2.12337
19662	0.21278	0.03501	0.00028	2.12337
19663	0.21347	0.03501	0.001	2.12337
19664	0.21348	0.03501	0.00072	2.12337
19665	0.21359	0.03501	0.0014	2.12337
19666	0.22096	0.03501	0.00139	2.40943
19667	0.22099	0.03501	0.00163	2.40943
19668	0.22103	0.03501	0.00136	2.40943
19669	0.2211	0.03501	0.00136	2.40943
19670	0.25109	0.03622	0.00188	2.40943
19671	0.27788	0.03728	0.00188	2.40943
19672	0.32453	0.03965	0.00128	2.40943
19673	0.33294	0.03991	0.00112	2.40943
19674	0.35168	0.04371	0.00112	2.40943
19675	0.3774	0.04874	0.00188	2.40943
19676	0.4017	0.05268	0.00119	2.42691
19677	0.42136	0.05535	0.00119	2.42889
19678	0.44724	0.0635	0.00119	2.42889
19679	0.47837	0.07564	0.00148	2.42691
19680	0.49106	0.07919	0.00139	2.42691
19681	0.53	0.08615	0.0018	2.42889
19682	0.54311	0.09083	0.0018	2.42889
19683	0.56037	0.09613	0.00628	2.42889
19684	0.56027	0.09589	0.00313	2.42889
19685	0.55604	0.09589	0.00439	2.42691
19686	0.55004	0.09589	0.00439	2.40943
19687	0.54971	0.09589	0.00439	2.40943
19688	0.55106	0.09589	0.00142	2.40943
19689	0.55693	0.09613	0.00142	2.40943
19690	0.59465	0.11519	0.00059	2.40943
19691	0	0	0	0
19692	0	0	0	0
19693	0	0	0	0
19694	0	0	0	0
19695	0	0	0	0
19696	0	0	0	0
19697	0	0	0	0
19698	0	0	0	0
19699	0	0	0	0
19700	0	0	0	0
19701	0	0	0	0
19702	0	0	0	0
19703	0	0	0	0
19704	0	0	0	0
19705	0	0	0	0
19706	0	0	0	0
19707	0	0	0	0
19708	0.6622	0.16412	0.00059	2.62079
19709	0.72873	0.20984	0.00231	2.82823
19710	0.76594	0.35803	0.00216	2.86394
19711	0.82079	0.74594	0.00216	2.86867
19712	0.85412	0.85957	0.00135	2.86867
19713	0.88804	0.92044	0.00135	2.86867
19714	0.92251	0.98374	0.00139	2.86394
19715	0.94899	1.0112	0.00253	2.86394
19716	0.96714	1.02872	0.00253	2.82823
19717	0.99504	1.05082	0.00409	2.86394
19718	1.01115	1.05658	0.0025	2.86867
19719	1.04008	1.07707	0.00064	2.92014
19720	1.0485	1.0771	0.00139	2.92014
19721	1.06058	1.09555	0.00152	2.92014
19722	1.09304	1.10911	0.00153	2.95742
19723	1.11344	1.13995	0.0033	3.02024
19724	1.12761	1.14462	0.00107	3.02024
19725	1.15886	1.16176	0.00107	3.074
19726	1.17392	1.16225	0.00107	3.074
19727	1.16938	1.16225	0.00107	3.02024
19728	1.17086	1.16374	0.00219	3.02024
19729	1.1672	1.16374	0.00219	3.02024
19730	1.16695	1.16374	0.00139	3.02024
19731	1.16503	1.16374	0.00136	3.02024
19732	1.1474	1.16225	0.0025	2.9413
19733	0	0	0	0
19734	1.14713	1.16225	0.00222	2.9413
19735	0	0	0	0
19736	0	0	0	0
19737	1.13975	1.16208	0.00137	2.92014
19738	0	0	0	0
19739	1.13799	1.16208	0.00137	2.92014
19740	0	0	0	0
19741	0	0	0	0
19742	1.12597	1.15696	0.00222	2.86867
19743	1.12529	1.15562	0.00222	2.86867
19744	0	0	0	0
19745	1.12523	1.15562	0.00139	2.86867
19746	1.13542	1.16176	0.00134	2.8702
19747	0	0	0	0
19748	0	0	0	0
19749	0	0	0	0
19750	0	0	0	0
19751	1.13646	1.16208	0.00109	2.8702
19752	1.13629	1.16208	0.00106	2.8702
19753	1.13772	1.16208	0.00139	2.8702
19754	1.13771	1.16208	0.00117	2.8702
19755	1.13792	1.16208	0.00162	2.8702
19756	1.13835	1.16208	6e-04	2.8702
19757	1.13851	1.16208	0.00163	2.8702
19758	1.14653	1.16225	0.00163	2.8702
19759	0	0	0	0
19760	1.14655	1.16225	0.00171	2.8702
19761	1.14585	1.16208	0.00171	2.8702
19762	1.14946	1.16208	0.00053	2.8702
19763	1.15007	1.16225	0.00053	2.8702
19764	1.15007	1.16225	0.00053	2.8702
19765	1.15031	1.16225	0.00128	2.8702
19766	1.15034	1.16225	0.00111	2.8702
19767	1.15148	1.16208	0.00228	2.8702
19768	1.16455	1.16225	0.00206	2.9413
19769	1.15996	1.16208	0.0019	2.92014
19770	1.14465	1.15562	0.00183	2.86867
19771	1.14148	1.15696	0.00139	2.86394
19772	1.13511	1.15273	0.00124	2.86394
19773	1.12853	1.1517	0.00152	2.86394
19774	1.12745	1.14462	0.00141	2.86394
19775	1.12445	1.13995	0.00114	2.86394
19776	1.11554	1.11576	0.00114	2.84216
19777	1.11048	1.11197	0.00114	2.84216
19778	1.10947	1.11576	0.00114	2.84216
19779	0	0	0	0
19780	1.10948	1.11576	0.00114	2.84216
19781	1.09354	1.10574	0.00114	2.80958
19782	0	0	0	0
19783	0	0	0	0
19784	1.06859	1.09375	0.00114	2.79303
19785	1.05646	1.092	0.00114	2.74639
19786	1.05146	1.09181	0.00112	2.57965
19787	1.04961	1.09181	0.00114	2.57965
19788	1.04913	1.09181	0.00228	2.57965
19789	1.03983	1.09083	0.0016	2.54009
19790	1.02514	1.07656	0.0016	2.51728
19791	1.01111	1.06614	0.00139	2.42392
19792	1.01049	1.06614	0.00117	2.42392
19793	1.01228	1.0703	0.00117	2.42392
19794	0.99711	1.05658	0.00117	2.0712
19795	0.99606	1.05658	0.00122	2.0712
19796	0.9786	1.0505	0.001	1.98378
19797	0.95962	1.03841	0.00153	1.82865
19798	0.95486	1.03161	0.00153	1.82183
19799	0.95201	1.03161	0.00153	1.82183
19800	0	0	0	0
19801	0	0	0	0
19802	0.94964	1.03035	0.00153	1.81876
